source,target,type
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/6579,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/2,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/8966,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/32909,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3,word
MS2.1,http://www.dil.ie/29104,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/3,word
MS2.1,http://www.dil.ie/24329,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/27721,word
MS2.1,http://www.dil.ie/29104,word
MS2.1,http://www.dil.ie/4927,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/25119,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/29234,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/32909,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/38191,word
MS2.1,http://www.dil.ie/38191,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/29507,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/32400,word
MS2.1,http://www.dil.ie/37352,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/29104,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/29104,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/32908,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/33484,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/8622,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/33484,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/37139,word
MS2.1,http://www.dil.ie/29104,word
MS2.1,http://www.dil.ie/19325,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/37834,word
MS2.1,http://www.dil.ie/7528,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/28194,word
MS2.1,http://www.dil.ie/37567,word
MS2.1,http://www.dil.ie/8581,word
MS2.1,http://www.dil.ie/17096,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/26891,word
MS2.1,http://www.dil.ie/3902,word
MS2.1,http://www.dil.ie/200,word
MS2.1,http://www.dil.ie/3902,word
