id,label,type,scribe,affiliation
MS7.6,Text 6: 'Coir freasdal ar feill na gras' (MS7.6),text,Hand11,macmhuirich
MS7.7,(MS7.7),text,Hand10,macmhuirich
MS8.1,Gaelic Verse Fragment (MS8.1),text,Hand21,misc
MS9.1,MacDonald Chronicle and Genealogical Tract (MS9.1),text,Hand10,macmhuirich
MS9.2,Notes on Gaelic Legendary History (MS9.2),text,Hand10,macmhuirich
MS9.5,Seanchas Ríogh Éireann (MS9.5),text,Hand10,macmhuirich
MS10.1,The Islay Charter (MS10.1),text,Hand28,beaton
MS11.1,The MacLeod Fosterage Contract (MS11.1),text,Hand31,misc
MS12.1,Soraidh slan don aoidche areir (MS12.1),text,Hand9,misc
MS12.2,Bruighion Bheg na hAlmhain (MS12.2),text,Hand9,misc
MS12.3,Laoidh an Deirg (MS12.3),text,Hand9,misc
MS12.4,"Is maith mo leaba, is olc mo shuain (MS12.4)",text,Hand9,misc
MS12.5,Innis disi giodh be me (MS12.5),text,Hand9,misc
MS12.6,Miscellaneous Verses and Riddles (MS12.6),text,Hand9,misc
MS13.2,An Astrologico-Medical Tract (MS13.2),text,Hand19,beaton
MS14.3,The Tree of the Five Universals (MS14.3),text,Hand20,beaton
MS14.4,Accidentia and medicine (MS14.4),text,Hand20,beaton
MS14.5,Accidentia as symptoms (MS14.5),text,Hand20,beaton
MS14.6,The Three Good Brothers Charm (MS14.6),text,Hand16,beaton
MS14.7,On Rosemary (MS14.7),text,Hand35,beaton
MS14.8,Accidentia and medicine: A quiz (MS14.8),text,Hand20,beaton
MS14.9,Erictho the Witch (MS14.9),text,Hand20,beaton
MS15.2,(MS15.2),text,Hand22,macmhuirich
MS16.1,Do ísligh onóir Gáoidheal (MS16.1),text,Hand22,macmhuirich
MS16.2,Mairg chaomhnus a cholann (MS16.2),text,Hand22,macmhuirich
MS16.3,Mochean do chonnarc areir (MS16.3),text,Hand22,macmhuirich
MS16.4,A sheonóid méduigh menma (MS16.4),text,Hand22,macmhuirich
MS16.5,Deimhin do síol adhuimh ég (MS16.5),text,Hand22,macmhuirich
MS16.6,Note to Sir Norman McLeod (MS16.6),text,Hand39,misc
MS17.1,Definitions 1 (MS17.1),text,Hand24,beaton
MS17.2,Misc. Note (MS17.2),text,Hand25,beaton
MS17.3,Definitions 2 (MS17.3),text,Hand25,beaton
MS18.1,On Medicines (MS18.1),text,Hand36,beaton
MS18.2,On the Three Principles of Nature (MS18.2),text,Hand36,beaton
MS18.3,On Sinoca Inflativa (MS18.3),text,Hand36,beaton
MS18.4,On hectic fever (MS18.4),text,Hand36,beaton
MS18.5,On Music (MS18.5),text,Hand36,beaton
MS18.6,On the Elements (MS18.6),text,Hand36,beaton
MS18.7,On Accidents in Medicine (MS18.7),text,Hand36,beaton
MS18.8,"Sadness, Fear, and Anger (MS18.8)",text,Hand36,beaton
MS18.9,Addimentum 1 (MS18.9),text,Hand44,beaton
MS18.10,Addimentum 2 (MS18.10),text,Hand45,beaton
MS18.11,Addimentum 3 (MS18.11),text,Hand46,beaton
MS18.12,Addimentum 4 (MS18.12),text,Hand44,beaton
MS18.13,"On Lives Selfish, Industrious, and Contemplative (MS18.13)",text,Hand36,beaton
MS18.14,On medication and obstructions (MS18.14),text,Hand36,beaton
MS18.15,Addimentum 5 (MS18.15),text,Hand47,beaton
MS18.16,Addimentum 6 (MS18.16),text,Hand46,beaton
18.17,-18.17,text,Hand46,beaton
MS18.18,Addimentum 8 (MS18.18),text,Hand44,beaton
MS18.19,Addimentum 9 (MS18.19),text,Hand46,beaton
MS18.20,Addimentum 10 (MS18.20),text,Hand44,beaton
MS18.21,On medicines (MS18.21),text,Hand36,beaton
MS18.22,Materia Medica: On Wormwood (MS18.22),text,Hand48,beaton
MS18.23,On the Colours of Urine (MS18.23),text,Hand40,
MS18.24,Addimentum 11 (MS18.24),text,Hand44,beaton
MS19.1,Mór an broinsgel (MS19.1),text,Hand38,mcewen
MS20.1,Tract on prognosis (MS20.1),text,Hand8,misc
MS20.2,Personal note (MS20.2),text,Hand8,misc
MS21.1,MacLean pedigree in Gaelic (MS21.1),text,Hand40,
MS21.2,Beginning of Mac Vurich’s Panegyrick on the Macleans (MS21.2),text,Hand40,
MS22.1,Stanza to Neil MacNeil of Ugadale. (MS22.1),text,Hand41,misc
MS23.1,Figheadóir Mise (MS23.1),text,Hand42,macmhuirich
MS24.1,Answers to Queries to Inverlochy (MS24.1),text,Hand43,misc
MS24.2,Aibidil na Gaoidheilg (MS24.2),text,Hand43,misc
MS25.1,Flaithus sáor le saoghal sean (MS25.1),text,Hand43,misc
MS25.2,Note by Domhnall mac Marcuis (MS25.2),text,Hand43,misc
MS26.1,Bruighean Chaorthuinn (MS26.1),text,Hand8,misc
MS26.2,Bruidhean Bheag na hAlmhaine (MS26.2),text,Hand8,misc
MS26.3,Ca hainm ata ar Fhearghal og (MS26.3),text,Hand8,misc
MS26.4,Letter from Eoghan mac Phaill to Eóin Ó Conchubhair (MS26.4),text,Hand8,misc
