source,target,type,relationship
MS5.3,g2,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g24,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g34,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g34,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g18,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g18,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g22,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g18,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,l1,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g39,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g13,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g26,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g20,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g20,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g24,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g40,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g40,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g40,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g26,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g20,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g34,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g10,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g17,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g34,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g30,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g28,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g30,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g27,directed,glyph
MS5.3,g41,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g42,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g43,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g41,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g41,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g22,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g41,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g40,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g34,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g8,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g36,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g17,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g31,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g9,directed,glyph
MS5.3,g29,directed,glyph
MS5.3,g25,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,g17,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g17,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g15,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g11,directed,glyph
MS5.3,g12,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g30,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g5,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g7,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g21,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g16,directed,glyph
MS5.3,l1,directed,glyph
MS5.3,g2,directed,glyph
MS5.3,l1,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g3,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,g19,directed,glyph
MS5.3,g1,directed,glyph
MS5.3,g4,directed,glyph
MS5.3,l1,directed,glyph
