source,target,type,relationship
MS3.1,http://www.dil.ie/5416,directed,word
MS3.1,http://www.dil.ie/18985,directed,word
MS3.1,http://www.dil.ie/5607,directed,word
MS3.1,http://www.dil.ie/7850,directed,word
MS3.1,http://www.dil.ie/38704,directed,word
MS3.1,http://www.dil.ie/26145,directed,word
MS3.1,https://dasg.ac.uk/slips/index.php?id=0010143,directed,word
MS3.1,http://www.dil.ie/6347,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=03561A3CB6EEA6E3B1879856C318FAB5,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/10554,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/25237,directed,word
MS3.1,http://www.dil.ie/9550,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/7590,directed,word
MS3.1,http://www.dil.ie/31274,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/40772,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=E516549C7EE4579162FD40217DEFA926,directed,word
MS3.1,http://www.dil.ie/31242,directed,word
MS3.1,http://www.dil.ie/25996,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/7742,directed,word
MS3.1,http://www.dil.ie/40489,directed,word
MS3.1,http://www.dil.ie/42031,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/20362,directed,word
MS3.1,http://www.dil.ie/4041,directed,word
MS3.1,http://www.dil.ie/29799,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/30274,directed,word
MS3.1,http://www.dil.ie/29245,directed,word
MS3.1,http://www.dil.ie/30602,directed,word
MS3.1,http://www.dil.ie/30854,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,https://www.teanglann.ie/ga/fgb/scairbh,directed,word
MS3.1,http://www.dil.ie/36590,directed,word
MS3.1,http://www.dil.ie/38136,directed,word
MS3.1,http://www.dil.ie/42871,directed,word
MS3.1,http://www.dil.ie/13103,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/7590,directed,word
MS3.1,http://www.dil.ie/13335,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17646,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/19089,directed,word
MS3.1,http://www.dil.ie/42583,directed,word
MS3.1,http://www.dil.ie/42031,directed,word
MS3.1,http://www.dil.ie/25196,directed,word
MS3.1,http://www.dil.ie/336,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/17099,directed,word
MS3.1,http://www.dil.ie/42219,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/28440,directed,word
MS3.1,http://www.dil.ie/33783,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/42763,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/9788,directed,word
MS3.1,http://www.dil.ie/35401,directed,word
MS3.1,http://www.dil.ie/22333,directed,word
MS3.1,http://www.dil.ie/8908,directed,word
MS3.1,http://www.dil.ie/13749,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/18161,directed,word
MS3.1,http://www.dil.ie/41429,directed,word
MS3.1,http://www.dil.ie/9440,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/42031,directed,word
MS3.1,http://www.dil.ie/25196,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/4041,directed,word
MS3.1,http://www.dil.ie/35656,directed,word
MS3.1,http://www.dil.ie/22333,directed,word
MS3.1,http://www.dil.ie/8344,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/2976,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/36132,directed,word
MS3.1,http://www.dil.ie/24329,directed,word
MS3.1,http://www.dil.ie/25380,directed,word
MS3.1,http://www.dil.ie/20362,directed,word
MS3.1,http://www.dil.ie/4041,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=33FC375303021F00C3CAB72B06CABCED,directed,word
MS3.1,http://www.dil.ie/25380,directed,word
MS3.1,http://www.dil.ie/30287,directed,word
MS3.1,http://www.dil.ie/12707,directed,word
MS3.1,https://dasg.ac.uk/slips/index.php?id=0030854,directed,word
MS3.1,http://www.dil.ie/26503,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/10554,directed,word
MS3.1,http://www.dil.ie/18410,directed,word
MS3.1,http://www.dil.ie/41608,directed,word
MS3.1,http://www.dil.ie/8226,directed,word
MS3.1,http://www.dil.ie/13191,directed,word
MS3.1,http://www.dil.ie/13923,directed,word
MS3.1,http://www.dil.ie/9550,directed,word
MS3.1,http://www.dil.ie/33204,directed,word
MS3.1,http://www.dil.ie/27721,directed,word
MS3.1,http://www.dil.ie/7399,directed,word
MS3.1,http://www.dil.ie/6398,directed,word
MS3.1,http://www.dil.ie/35614,directed,word
MS3.1,http://www.dil.ie/6620,directed,word
MS3.1,http://www.dil.ie/29613,directed,word
MS3.1,http://www.dil.ie/41608,directed,word
MS3.1,http://www.dil.ie/32822,directed,word
MS3.1,http://www.dil.ie/40265,directed,word
MS3.1,http://www.dil.ie/35365,directed,word
MS3.1,http://www.dil.ie/21166,directed,word
MS3.1,http://www.dil.ie/33204,directed,word
MS3.1,http://www.dil.ie/27721,directed,word
MS3.1,http://www.dil.ie/10554,directed,word
MS3.1,http://www.dil.ie/33116,directed,word
MS3.1,http://www.dil.ie/41386,directed,word
MS3.1,http://www.dil.ie/25280,directed,word
MS3.1,http://www.dil.ie/41386,directed,word
MS3.1,http://www.dil.ie/8289,directed,word
MS3.1,http://www.dil.ie/25565,directed,word
MS3.1,http://www.dil.ie/13368,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/8622,directed,word
MS3.1,http://www.dil.ie/25565,directed,word
MS3.1,http://www.dil.ie/12975,directed,word
MS3.1,http://www.dil.ie/26408,directed,word
MS3.1,http://www.dil.ie/5416,directed,word
MS3.1,http://www.dil.ie/26601,directed,word
MS3.1,http://www.dil.ie/12707,directed,word
MS3.1,http://www.dil.ie/25490,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=1D696F1B6DBB33478AFBF93DA71EC31A,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/42438,directed,word
MS3.1,http://www.dil.ie/6847,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/41798,directed,word
MS3.1,http://www.dil.ie/7257,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/41572,directed,word
MS3.1,http://www.dil.ie/39454,directed,word
MS3.1,http://www.dil.ie/25565,directed,word
MS3.1,http://www.dil.ie/41429,directed,word
MS3.1,http://www.dil.ie/41848,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/40772,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/36263,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/37961,directed,word
MS3.1,http://www.dil.ie/7257,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/38725,directed,word
MS3.1,http://www.dil.ie/30067,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/35877,directed,word
MS3.1,http://www.dil.ie/10775,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/2976,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/35656,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/35459,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/8452,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/35941,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/14080,directed,word
MS3.1,http://www.dil.ie/31810,directed,word
MS3.1,http://www.dil.ie/31263,directed,word
MS3.1,http://www.dil.ie/38830,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/42443,directed,word
MS3.1,http://www.dil.ie/39454,directed,word
MS3.1,http://www.dil.ie/42643,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/17646,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/14080,directed,word
MS3.1,http://www.dil.ie/36454,directed,word
MS3.1,http://www.dil.ie/1045,directed,word
MS3.1,http://www.dil.ie/27239,directed,word
MS3.1,http://www.dil.ie/7199,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/25119,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/9324,directed,word
MS3.1,http://www.dil.ie/7578,directed,word
MS3.1,http://www.dil.ie/12975,directed,word
MS3.1,http://www.dil.ie/33970,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/17752,directed,word
MS3.1,http://www.dil.ie/43267,directed,word
MS3.1,http://www.dil.ie/4813,directed,word
MS3.1,http://www.dil.ie/1384,directed,word
MS3.1,http://www.dil.ie/33364,directed,word
MS3.1,http://www.dil.ie/41302,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/7590,directed,word
MS3.1,http://www.dil.ie/29234,directed,word
MS3.1,http://www.dil.ie/9786,directed,word
MS3.1,http://www.dil.ie/24852,directed,word
MS3.1,http://www.dil.ie/33060,directed,word
MS3.1,http://www.dil.ie/33273,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/40447,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/11625,directed,word
MS3.1,http://www.dil.ie/40049,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/8452,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/42763,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/4927,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/9562,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/40447,directed,word
MS3.1,http://www.dil.ie/33398,directed,word
MS3.1,http://www.dil.ie/31166,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/11625,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/7388,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/7388,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/24363,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/11408,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=B6BEA2007082496BEB724726C0F39795,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/391,directed,word
MS3.1,http://www.dil.ie/14080,directed,word
MS3.1,http://www.dil.ie/31166,directed,word
MS3.1,http://www.dil.ie/978,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/26892,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/26387,directed,word
MS3.1,http://www.dil.ie/37393,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/26387,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/7528,directed,word
MS3.1,http://www.dil.ie/33014,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=7E145C01680F4B96EC0D6B602D966228,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/11489,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/26798,directed,word
MS3.1,http://www.dil.ie/20990,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/5647,directed,word
MS3.1,http://www.dil.ie/34075,directed,word
MS3.1,http://www.dil.ie/11625,directed,word
MS3.1,http://www.dil.ie/8,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/1221,directed,word
MS3.1,http://www.dil.ie/42968,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=B6BEA2007082496BEB724726C0F39795,directed,word
MS3.1,http://www.dil.ie/391,directed,word
MS3.1,http://www.dil.ie/391,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/36709,directed,word
MS3.1,http://www.dil.ie/35404,directed,word
MS3.1,http://www.dil.ie/26798,directed,word
MS3.1,http://www.dil.ie/35787,directed,word
MS3.1,http://www.dil.ie/33785,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/5566,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=7E145C01680F4B96EC0D6B602D966228,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/27721,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/29798,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/2466,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=66F37FF607701471F5C555114224D8A3,directed,word
MS3.1,http://www.dil.ie/29795,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/34809,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/14080,directed,word
MS3.1,http://www.dil.ie/33993,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/17788,directed,word
MS3.1,http://www.dil.ie/41872,directed,word
MS3.1,http://www.dil.ie/10038,directed,word
MS3.1,http://www.dil.ie/29307,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,http://www.dil.ie/9786,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/37393,directed,word
MS3.1,http://www.dil.ie/26798,directed,word
MS3.1,http://www.dil.ie/7528,directed,word
MS3.1,http://www.dil.ie/33512,directed,word
MS3.1,http://www.dil.ie/21665,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/33147,directed,word
MS3.1,http://www.dil.ie/40447,directed,word
MS3.1,http://www.dil.ie/33014,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=7E145C01680F4B96EC0D6B602D966228,directed,word
MS3.1,http://www.dil.ie/8581,directed,word
MS3.1,http://www.dil.ie/26798,directed,word
MS3.1,http://www.dil.ie/33364,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=7E145C01680F4B96EC0D6B602D966228,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/5647,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/42031,directed,word
MS3.1,http://www.dil.ie/34075,directed,word
MS3.1,http://www.dil.ie/19440,directed,word
MS3.1,http://www.dil.ie/8,directed,word
MS3.1,http://www.dil.ie/9788,directed,word
MS3.1,http://www.dil.ie/35364,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/955,directed,word
MS3.1,http://www.dil.ie/29233,directed,word
MS3.1,http://www.dil.ie/42968,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/200,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=B6BEA2007082496BEB724726C0F39795,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/32608,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/19139,directed,word
MS3.1,http://www.dil.ie/32908,directed,word
MS3.1,http://www.dil.ie/41555,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/29941,directed,word
MS3.1,http://www.dil.ie/30854,directed,word
MS3.1,http://www.dil.ie/21718,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33000,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=5E91E08E0EB909DD0CF7E96D3DDE6A3F,directed,word
MS3.1,http://www.dil.ie/22171,directed,word
MS3.1,http://www.dil.ie/33041,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/33865,directed,word
MS3.1,http://www.dil.ie/2011,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/41386,directed,word
MS3.1,http://www.dil.ie/35376,directed,word
MS3.1,http://www.dil.ie/35365,directed,word
MS3.1,http://www.dil.ie/31981,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/6579,directed,word
MS3.1,http://www.dil.ie/34047,directed,word
MS3.1,http://www.dil.ie/7041,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/9484,directed,word
MS3.1,http://www.dil.ie/5716,directed,word
MS3.1,http://www.dil.ie/8862,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/29507,directed,word
MS3.1,http://www.dil.ie/32908,directed,word
MS3.1,http://www.dil.ie/36205,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/12925,directed,word
MS3.1,http://www.dil.ie/32908,directed,word
MS3.1,http://www.dil.ie/40788,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/41569,directed,word
MS3.1,http://www.dil.ie/32908,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/33512,directed,word
MS3.1,http://www.dil.ie/8469,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/2466,directed,word
MS3.1,http://www.dil.ie/35216,directed,word
MS3.1,http://www.dil.ie/35470,directed,word
MS3.1,http://www.dil.ie/37981,directed,word
MS3.1,http://www.dil.ie/33204,directed,word
MS3.1,http://www.dil.ie/35470,directed,word
MS3.1,http://www.dil.ie/38262,directed,word
MS3.1,http://www.dil.ie/26892,directed,word
MS3.1,http://www.dil.ie/26892,directed,word
MS3.1,http://www.dil.ie/3635,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/28675,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/29233,directed,word
MS3.1,http://www.dil.ie/8965,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,https://www.faclair.com/ViewDictionaryEntry.aspx?ID=BU2960B1187BE753900E2133FEABB70C3,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/19711,directed,word
MS3.1,http://www.dil.ie/37567,directed,word
MS3.1,http://www.dil.ie/13660,directed,word
MS3.1,http://www.dil.ie/9786,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/4625,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/17752,directed,word
MS3.1,http://www.dil.ie/14462,directed,word
MS3.1,http://www.dil.ie/15951,directed,word
MS3.1,http://www.dil.ie/16842,directed,word
MS3.1,http://www.dil.ie/24943,directed,word
MS3.1,http://www.dil.ie/14713,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17788,directed,word
MS3.1,http://www.dil.ie/17096,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/28540,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/35656,directed,word
MS3.1,http://www.dil.ie/34899,directed,word
MS3.1,http://www.dil.ie/782,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/29104,directed,word
MS3.1,http://www.dil.ie/36132,directed,word
MS3.1,http://www.dil.ie/24329,directed,word
MS3.1,http://www.dil.ie/32548,directed,word
MS3.1,http://www.dil.ie/42129,directed,word
MS3.1,http://www.dil.ie/19508,directed,word
MS3.1,http://www.dil.ie/9864,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/41429,directed,word
MS3.1,http://www.dil.ie/7257,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/41572,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/12947,directed,word
MS3.1,http://www.dil.ie/12947,directed,word
MS3.1,http://www.dil.ie/17216,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/391,directed,word
MS3.1,http://www.dil.ie/35181,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/9786,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/26506,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/12925,directed,word
MS3.1,http://www.dil.ie/35470,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/40447,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/13271,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/3,directed,word
MS3.1,http://www.dil.ie/7590,directed,word
MS3.1,http://www.dil.ie/15474,directed,word
MS3.1,http://www.dil.ie/14787,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/38085,directed,word
MS3.1,http://www.dil.ie/32908,directed,word
MS3.1,http://www.dil.ie/4927,directed,word
MS3.1,http://www.dil.ie/3902,directed,word
MS3.1,http://www.dil.ie/39932,directed,word
MS3.1,http://www.dil.ie/16919,directed,word
MS3.1,http://www.dil.ie/33397,directed,word
MS3.1,http://www.dil.ie/31164,directed,word
MS3.1,http://www.dil.ie/17098,directed,word
MS3.1,http://www.dil.ie/40447,directed,word
MS3.1,http://www.dil.ie/19325,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/632,directed,word
MS3.1,http://www.dil.ie/33204,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/22208,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/19263,directed,word
MS3.1,http://www.dil.ie/3090,directed,word
MS3.1,http://www.dil.ie/36709,directed,word
MS3.1,http://www.dil.ie/26891,directed,word
MS3.1,http://www.dil.ie/33060,directed,word
MS3.1,http://www.dil.ie/28194,directed,word
MS3.1,http://www.dil.ie/632,directed,word
MS3.1,http://www.dil.ie/33484,directed,word
MS3.1,http://www.dil.ie/38085,directed,word
