id,label,type,scribe,affiliation
http://www.dil.ie/17523,do-ecmaing,headword,null,null
http://www.dil.ie/1476,ainmmnigidir,headword,null,null
http://www.dil.ie/12372,contrárda,headword,null,null
http://www.dil.ie/40559,térma,headword,null,null
http://www.dil.ie/1465,ainmíl,headword,null,null
http://www.dil.ie/19005,dúbalta,headword,null,null
http://www.dil.ie/34810,rannaide,headword,null,null
http://www.dil.ie/25224,gáirechtach,headword,null,null
http://www.dil.ie/16455,dílsecht,headword,null,null
http://www.dil.ie/30140,líathad,headword,null,null
http://www.dil.ie/4287,arsaid,headword,null,null
http://www.dil.ie/21558,fellsam,headword,null,null
http://www.dil.ie/762,aiccidit,headword,null,null
http://www.dil.ie/15196,*deiligthe,headword,null,null
http://www.dil.ie/15296,deithbirid,headword,null,null
http://www.dil.ie/15299,deithbrigud,headword,null,null
http://www.dil.ie/35156,résún,headword,null,null
http://www.dil.ie/35157,résúnta,headword,null,null
http://www.dil.ie/15298,deithbrigid,headword,null,null
http://www.dil.ie/31584,marbthach,headword,null,null
http://www.dil.ie/34395,plannta,headword,null,null
http://www.dil.ie/32141,míanamail,headword,null,null
http://www.dil.ie/34845,*ráthaigthech,headword,null,null
http://www.dil.ie/34860,ráthugud,headword,null,null
http://www.dil.ie/29949,léogan,headword,null,null
http://www.dil.ie/796,aicídech,headword,null,null
http://www.dil.ie/29239,labairt,headword,null,null
http://www.dil.ie/34576,prinsipálta,headword,null,null
http://www.dil.ie/39184,suibidecht,headword,null,null
http://www.dil.ie/29347,lagdugad,headword,null,null
http://www.dil.ie/22131,fínit,headword,null,null
http://www.dil.ie/33308,not,headword,null,null
http://www.dil.ie/40625,tét,headword,null,null
http://www.dil.ie/1236,aindíles,headword,null,null
http://www.dil.ie/39153,substaintech,headword,null,null
http://www.dil.ie/40018,tánaise,headword,null,null
http://www.dil.ie/34807,rannach,headword,null,null
MS1.1,The Foundation Legend (MS1.1),text,Hand1,deer
MS1.2,Property Records (1) (MS1.2),text,Hand1,deer
MS1.3,Property Records (2) (MS1.3),text,Hand4,deer
MS1.4,Property Records (3) (MS1.4),text,Hand4,deer
MS1.5,Property Records (4) (MS1.5),text,Hand2,deer
MS1.6,Property Records (5) (MS1.6),text,Hand3,deer
MS1.7,Office for the Visitation of the Sick: Old Gaelic Rubric (MS1.7),text,Hand6,deer
MS1.8,The Scribal Colophon (MS1.8),text,Hand6,deer
